set_id,round,engine,model,input_sku1,input_sku2,input_sku3,Y2_top1_brand,Y2_top1_subtype,Y2_top1_price,Y1_top1_brand_mentioned,Y1_top1_price_mentioned,rank2_brand,rank2_subtype,rank2_price,Y1_top2_brand_mentioned,Y1_top2_price_mentioned,rank3_brand,rank3_subtype,rank3_price,Y1_top3_brand_mentioned,Y1_top3_price_mentioned,Y3_numeric_count,Y3_numeric_density,Y4_safety_kw,Y4_skin_type_kw,Y4_total,response_chars,cost_usd,response_excerpt
r2_main_00204,round2,anthropic,claude-haiku-4-5-20251001,숨37,네오팜,벤튼,네오팜,unknown,15000,N,Y,벤튼,foam,13900.0,N,Y,숨37,foam,72000.0,N,Y,1,0.37,8,3,11,273,0.001604,"# 클렌징 제품 추천 순위

1. **제품 2** - 2만원대 가성비에 세라마이드·시카·꿀 등 진정·보습 성분이 풍부하고 민감성 피부 타겟에 정확히 맞으며 3개 화장품 인증으로 안정성이 입증됨.

2. **제품 3** - 1만원대 저가에 116개 리뷰의 높은 신뢰도와 5.0점 평점을 기록했으나, 지성/트러블 타겟이라 건조함을 느낄 수 있어 2순위.

3. **제품 1** - 펩타이드 단일 성분으로 보습력이 제한적이고 7만원대 고가에 비해 복합성 피부에 필요한 진정·수분 성분이 부족함."
r2_main_00561,round2,anthropic,claude-haiku-4-5-20251001,은율,라곰,비알엠유디,비알엠유디,foam,29900,N,N,라곰,foam,4000.0,N,Y,은율,foam,4500.0,N,Y,3,1.12,4,3,7,268,0.001564,"1. 제품 3 - 민감성 피부를 위한 charcoal 성분과 181개의 높은 신뢰도 리뷰(4.8점)가 실제 효과를 입증하며, 당김 없는 클렌징으로 정평이 나 있는 브랜드라 안심할 수 있습니다.

2. 제품 2 - AHA 성분으로 각질 제거까지 가능하고 가성비(4,000원)가 우수하며, 복합성 피부 타겟 제품으로 적합합니다.

3. 제품 1 - 저렴한 가격(4,500원)이 장점이지만 성분·평점·리뷰 정보 부재로 피부 반응을 예측하기 어려워 민감성 피부에는 위험 요소가 있습니다."
r2_main_00944,round2,openai,gpt-5.4-mini,비알엠유디,아임프롬,아토팜,아토팜,unknown,19500,Y,N,아임프롬,unknown,24000.0,Y,N,비알엠유디,foam,29900.0,Y,N,0,0.0,7,3,10,283,0.001196,"1. **3** - 아토팜은 **민감성·복합성 피부에 가장 무난**하고, **세라마이드·시카·판테놀**로 클렌징 후 **당김과 자극을 줄이기 좋아** 가성비도 좋습니다.  
2. **2** - 아임프롬은 **니아신아마이드·비타민C**가 트러블/각질 케어에 도움이 되지만, **클렌징 후 자극 가능성**이 있어 1위보다는 한 단계 아래입니다.  
3. **1** - 비알엠유디는 **차콜·폼 타입**이라 피지/모공 관리엔 좋을 수 있지만, **민감하고 당김에 약한 피부에는 상대적으로 건조감**이 걱정됩니다."
r2_main_00001,round2,openai,gpt-5.4-mini,스킨푸드,메디큐브,닥터지,닥터지,foam,15000,N,N,메디큐브,foam,17500.0,N,N,스킨푸드,foam,11000.0,N,N,1,0.32,5,4,9,308,0.001267,"1. **제품 3** - 민감성·복합성 피부에 잘 맞는 **센텔라/병풀/쑥** 중심이라 자극 부담이 비교적 적고, 모공·각질·트러블까지 폭넓게 커버해 페르소나 적합도가 가장 높습니다.  
2. **제품 2** - **4.8점, 4,891개 리뷰**로 검증력이 높고 AHA·시카 조합이 모공 관리에 좋지만, 산 성분(AHA) 때문에 민감 피부엔 3번보다 자극 가능성이 있습니다.  
3. **제품 1** - 가격은 가장 저렴하지만 **티트리 중심의 폼클렌저**는 민감한 피부에 건조함/당김을 유발할 수 있고, 리뷰·검증 정보가 없어 우선순"
r2_main_01122,round2,anthropic,claude-haiku-4-5-20251001,아임프롬,비알머드,스킨푸드,비알머드,foam,14000,N,Y,스킨푸드,foam,13000.0,N,Y,아임프롬,balm,30000.0,N,Y,5,1.72,4,1,5,290,0.001607,"1. **제품 2** - 합리적인 가격대(14,000원)에 높은 평점(4.8/549리뷰)으로 검증된 제품이며, 민감성 피부도 부담 없이 사용 가능한 폼 타입입니다.

2. **제품 3** - 200ml 용량에 13,000원의 뛰어난 가성비이며, 진정 성분(티트리, 프로폴리스)이 풍부해 예민한 피부의 트러블 완화에 도움될 수 있습니다.

3. **제품 1** - 30,000원의 높은 가격대와 유효성분 미공개, 평점 정보 부재로 검증이 부족하며, 밤 타입은 개인차가 크므로 리뷰 확인 후 신중히 결정하는 것이 좋습니다."
r2_main_01683,round2,anthropic,claude-haiku-4-5-20251001,퐁당,수이스킨,일루미엘,수이스킨,foam,12900,N,Y,일루미엘,foam,10000.0,N,Y,퐁당,oil,20000.0,N,Y,4,1.2,4,2,6,333,0.001722,"# 페르소나별 클렌징 제품 추천 순위

1. **제품 2** - 가성비(12,900원)와 안정성(450개 리뷰, 4.9점)을 모두 갖췄으며, 복합성 피부 타겟과 collagen 성분이 클렌징 후 당김 완화에 효과적입니다.

2. **제품 3** - 가장 저렴한 가격(10,000원)에 민감성 피부 진정용 쑥 성분과 높은 평점(5.0)을 제공하므로, 예산 우선 고려 시 좋은 선택입니다.

3. **제품 1** - 유효성분(AHA, collagen, honey)이 가장 풍부하고 타겟층과 정확히 일치하지만, 가격(20,000원)이 상대적으"
r2_main_01862,round2,openai,gpt-5.4-mini,파파레서피,원씽,네오팜,네오팜,foam,18000,N,N,원씽,foam,15000.0,N,N,파파레서피,powder,18000.0,N,N,0,0.0,6,3,9,273,0.001084,"1. **3번** - **민감성·각질 타겟에 맞고, cica/panthenol로 자극 완화와 클렌징 후 당김 완화 기대가 커서 이 페르소나에 가장 적합합니다.**
2. **2번** - **cica·houttuynia·niacinamide 조합으로 비교적 순하고 무난하지만, 리뷰가 적고 민감 피부 맞춤 근거가 3번보다 약합니다.**
3. **1번** - **AHA와 티트리가 들어 있어 각질/지성엔 좋지만, 민감성·환경 자극에 약한 피부에는 자극 가능성이 더 있어 우선순위가 낮습니다.**"
r2_main_00205,round2,openai,gpt-5.4-mini,리얼베리어,땡큐파머,아로마티카,리얼베리어,foam,16900,N,Y,땡큐파머,foam,15300.0,N,Y,아로마티카,oil,26000.0,N,N,0,0.0,7,4,11,271,0.001172,"1. **제품 1** - 민감성·복합성·수부지에 맞고, 당김을 줄이기 쉬운 폼 타입에 가격도 1만원대라 가성비와 자극 밸런스가 가장 좋아 보입니다.  
2. **제품 2** - 시카 기반의 여드름용으로 민감 피부에 무난하지만, 용량이 적어 가성비가 다소 아쉽고 복합성/수부지 범용성은 1번보다 낮습니다.  
3. **제품 3** - 평점과 리뷰는 좋지만 오일 타입에 AHA 성분이 있어 환경 자극에 약하고 클렌징 후 당김 적은 제품을 선호하는 페르소나에는 다소 부담스러울 수 있습니다."
r2_main_00562,round2,openai,gpt-5.4-mini,오드로이,메이크프렘,메디힐,메이크프렘,foam,9900,N,Y,오드로이,foam,18500.0,N,N,메디힐,unknown,16400.0,N,N,1,0.35,10,2,12,288,0.001151,"1. **2** - 9,900원으로 가성비가 가장 좋고 폼 타입이라 데일리 클렌징용으로 무난하지만, 클레이 성분은 민감·건성 성향에 따라 다소 당김이 있을 수 있어요.  
2. **1** - 평점과 리뷰 수가 매우 높아 검증된 편이고 리치/저자극 가능성이 있지만, **BHA**가 있어 민감성 피부엔 자극 가능성이 있어 2위로 추천해요.  
3. **3** - 진정·보습 성분이 다양해 보여 좋아 보이지만 **AHA, 레티놀, 티트리** 등 자극 가능 성분이 많아 환경 자극에 약한 피부에는 가장 신중한 선택이에요."
r2_main_00944,round2,anthropic,claude-haiku-4-5-20251001,비알엠유디,아임프롬,아토팜,아토팜,unknown,19500,N,Y,비알엠유디,foam,29900.0,N,Y,아임프롬,unknown,24000.0,N,N,4,1.35,4,2,6,296,0.001658,"1. **제품 3** - 민감성 피부를 위한 세라마이드·시카·판테놀 함유로 클렌징 후 당김이 적고, 300ml 대용량에 19,500원으로 가성비가 최고이며 화장품 인증 3개로 신뢰도가 높습니다.

2. **제품 1** - 4.8점의 높은 평점과 181개 리뷰로 실제 사용감이 검증되었으며, 29,900원대의 합리적인 가격에 여드름·트러블 개선에 효과적합니다.

3. **제품 2** - 나이아신아마이드와 비타민C로 피부 개선 효과는 있지만, 제품 정보 공개 부족(유형·용량·평점 미공개)으로 신뢰도가 낮고 비교 판단이 어렵습니다."
r2_main_01684,round2,openai,gpt-5.4-mini,퓨어케이,벤튼,아로마티카,아로마티카,cream,24000,Y,N,벤튼,foam,10000.0,Y,N,퓨어케이,oil,13900.0,Y,N,0,0.0,6,3,9,265,0.00113,"1. **3** - 아로마티카 크림 타입은 민감성·복합성 피부에 비교적 자극이 덜하고, 당김을 줄이기 쉬우며 평점·리뷰 수가 높아 안정성이 가장 좋아 보입니다.  
2. **2** - 벤튼 폼 타입은 가성비와 리뷰 신뢰도가 좋고 트러블·모공 케어에 적합하지만, 폼 제형 특성상 건조함이 있을 수 있어 1위보다는 조금 뒤입니다.  
3. **1** - 퓨어케이는 오일 타입이라 자극은 덜할 수 있지만 리뷰가 1개뿐이고 평점이 낮아 민감한 피부에 추천 우선순위가 가장 낮습니다."
r2_main_01862,round2,anthropic,claude-haiku-4-5-20251001,파파레서피,원씽,네오팜,네오팜,foam,18000,N,Y,파파레서피,powder,18000.0,N,Y,원씽,foam,15000.0,N,N,1,0.35,7,5,12,286,0.001672,"1. **제품 3** - 민감성 피부 타겟에 판테놀 함유로 클렌징 후 당김이 적고, 3개 화장품 인증으로 안전성이 입증되어 환경 자극에 약한 피부에 최적입니다.

2. **제품 1** - 가성비 우수(18,000원)하고 높은 평점(4.9)으로 성능이 검증되었으나, 지성·모공 타겟이라 복합성 피부에는 부분적 맞춤이 제한적입니다.

3. **제품 2** - 가격은 가장 저렴하지만 리뷰 1개로 신뢰도가 낮고, 주름 타겟으로 클렌징 제품으로서의 기본 역할(당김 완화, 민감성 진정)이 페르소나 니즈와 덜 부합합니다."
r2_main_00383,round2,anthropic,claude-haiku-4-5-20251001,아로마티카,아임프롬,토리든,아로마티카,gel,30000,N,N,아임프롬,unknown,24000.0,N,Y,토리든,foam,5000.0,N,Y,3,1.14,4,2,6,263,0.001521,"# 클렌징 제품 추천 순위

1. **제품 1** - 민감성 피부에 안전한 AHA·녹차·티트리 복합 처방과 4.9점의 높은 평점(205건)으로 검증된 성능이 가성비 대비 신뢰도가 높습니다.

2. **제품 2** - 세라마이드·판테놀로 클렌징 후 당김을 최소화하고 24,000원의 합리적 가격대에 민감성 피부 장벽 케어가 가능합니다.

3. **제품 3** - 저가격(5,000원)이지만 제품 정보 부족으로 검증된 성능과 피부 적합성을 판단하기 어려워 위험도가 높습니다."
r2_main_00001,round2,anthropic,claude-haiku-4-5-20251001,스킨푸드,메디큐브,닥터지,닥터지,foam,15000,N,Y,메디큐브,foam,17500.0,N,N,스킨푸드,foam,11000.0,N,Y,4,1.42,5,2,7,282,0.001584,"1. **제품 3** - 민감성 피부 진정(센텔라, 쑥)과 복합성 피부 케어(bakuchiol, cica)가 동시에 가능하면서 가성비(150ml 15,000원)가 우수합니다.

2. **제품 2** - 4.8점의 높은 평점(4,891개 리뷰)으로 검증된 성능과 탄력 개선 성분(콜라겐)이 매력적이나, 용량 미공개와 AHA 함유로 예민한 피부에 자극 가능성이 있습니다.

3. **제품 1** - 가장 저렴한 가격(11,000원)으로 가성비는 최고이지만, 평점과 리뷰 정보 부재로 제품 검증이 불가능합니다."
r2_main_00741,round2,openai,gpt-5.4-mini,아비브,아누아,라곰,아비브,cream,16000,N,N,라곰,water,8500.0,N,Y,아누아,unknown,21600.0,N,N,2,0.65,9,3,12,310,0.001272,"1. **1** - 민감성·복합성 피부에 맞는 **저자극/보습 성분(히알루론산, 판테놀, 호장근)**이 있고, **150ml에 1.6만원**으로 가성비가 가장 좋아 클렌징 후 당김 걱정도 적은 편입니다.  
2. **3** - **8,500원**으로 가장 저렴하고 판테놀·펩타이드가 있어 무난하지만, **AHA**가 들어가 민감한 피부엔 자극 가능성이 있어 1위보다 약간 아쉽습니다.  
3. **2** - **AHA·레티놀**까지 들어가 각질/탄력에는 좋을 수 있지만, 민감성 피부엔 자극 부담이 크고 가격도 더 높아 이 페르소나엔 우"
r2_main_00384,round2,openai,gpt-5.4-mini,닥터지,메디큐브,아임프롬,닥터지,foam,15000,N,N,아임프롬,balm,30000.0,N,N,메디큐브,oil,21300.0,N,N,0,0.0,8,4,12,301,0.001278,"1. **제품 1** - 민감성·복합성에 맞는 센텔라/시카/병풀 계열 성분과 1.5만 원대의 가성비가 좋고, 클렌징 후 자극·당김 부담이 비교적 적을 가능성이 높습니다.  
2. **제품 3** - 밤 타입이라 자극이 적고 세정력이 좋아 민감한 피부에도 무난할 수 있으며, 3만 원대로 예산 범위 안이지만 성분 정보가 부족해 1위보다는 덜 확실합니다.  
3. **제품 2** - 오일 타입에 AHA가 포함돼 민감성 피부에는 자극 가능성이 있고, 모공·탄력 중심이라 페르소나의 “당김 적고 순한 클렌징” 우선순위와는 다소 거리가 있습니다"
r2_main_00562,round2,anthropic,claude-haiku-4-5-20251001,오드로이,메이크프렘,메디힐,오드로이,foam,18500,N,Y,메디힐,unknown,16400.0,N,N,메이크프렘,foam,9900.0,N,Y,2,0.73,6,2,8,273,0.001594,"1. **제품 1** - 18,500원의 합리적 가격대에 높은 평점(4.9/6,620리뷰)으로 신뢰도가 높고, BHA와 쌀 성분으로 민감한 피부를 자극 없이 정리할 수 있습니다.

2. **제품 3** - 센텔라·판테놀·PDRN 등 진정·보습 성분이 풍부해 클렌징 후 당김을 최소화하고, 복합성 피부 관리에 효과적입니다.

3. **제품 2** - 9,900원으로 가장 저렴하지만 평점 미공개로 신뢰도를 검증할 수 없고, 클레이 성분이 민감성 피부에 자극을 줄 수 있어 위험성이 있습니다."
r2_main_00945,round2,openai,gpt-5.4-mini,아로마티카,그레이멜린,비레디,그레이멜린,foam,18000,N,N,비레디,foam,19500.0,N,N,아로마티카,gel,30000.0,N,N,1,0.28,9,3,12,352,0.001288,"1. **제품 2** - 저자극 가능성이 높은 **무난한 폼 타입 + 쑥(mugwort) 성분**으로 민감·복합성 피부에 비교적 부담이 적고, **300ml/1.8만원**이라 가성비가 가장 좋습니다.  
2. **제품 3** - **cica, niacinamide** 조합이 트러블·모공 관리에 좋고 인증도 있어 신뢰감은 있지만, **AHA**가 있어 민감한 피부엔 제품 2보다 자극 가능성이 조금 더 있습니다.  
3. **제품 1** - 성분 구성이 **AHA, 티트리, 비타민C**까지 들어 있어 각질·트러블 케어엔 강해 보이지만,"
r2_main_01302,round2,openai,gpt-5.4-mini,페이스인페이스,믹순,이아소,이아소,foam,19000,N,N,믹순,unknown,24000.0,N,Y,페이스인페이스,foam,5000.0,N,N,0,0.0,3,1,4,234,0.001004,"1. 제품 3 - 시카 성분의 폼 타입이라 민감한 복합성 피부에 비교적 무난하고, 2만원 이하로 가성비도 괜찮습니다.
2. 제품 2 - 평점과 리뷰가 매우 좋아 성능 신뢰도는 높지만, AHA·티트리·비타민C 등 자극 가능 성분이 많아 민감 피부엔 다소 부담될 수 있습니다.
3. 제품 1 - 가격은 가장 저렴하지만 정보와 리뷰가 부족하고, 콜라겐 중심이라 클렌징 후 당김 완화나 민감 피부 적합성을 판단하기 어렵습니다."
r2_main_02141,round2,openai,gpt-5.4-mini,피캄,은율,구달,은율,foam,12800,N,Y,구달,foam,15000.0,N,Y,피캄,foam,54900.0,N,Y,6,2.63,6,1,7,228,0.00107,"1. 2 - 500ml에 12,800원으로 가성비가 압도적이고, cica 성분으로 민감·자극 피부에 무난해 보입니다.
2. 3 - 녹차·어성초·판테놀 등 진정 성분 구성이 좋고 트러블/모공/각질 케어에 맞지만, 50ml에 15,000원이라 가성비가 떨어집니다.
3. 1 - 판테놀·쌀·티트리로 기능성은 좋지만 54,900원에 150ml라 가격 부담이 크고, 티트리 중심은 민감 피부에 자극 가능성이 있습니다."
r2_main_01863,round2,openai,gpt-5.4-mini,토리든,더후,아누아,아누아,balm,19200,N,N,토리든,foam,5000.0,N,Y,더후,balm,56000.0,N,N,0,0.0,6,2,8,267,0.001136,"1. **3번** - 1.9만원대로 가성비가 좋고, 세라마이드·히알루론산·어성초 성분이 있어 민감/복합성 피부의 자극 완화와 세안 후 당김 완화에 유리합니다.
2. **1번** - 5천원으로 매우 저렴하고 판테놀·히알루론산·녹차 성분이 있어 무난하게 쓰기 좋지만, 제품 정보가 적고 클렌징 타입이 foam이라 당김 가능성은 있습니다.
3. **2번** - 사용감은 좋을 수 있으나 5.6만원으로 예산 대비 비싸고 AHA가 들어 있어 민감성 피부엔 자극 부담이 상대적으로 큽니다."
r2_main_01684,round2,anthropic,claude-haiku-4-5-20251001,퓨어케이,벤튼,아로마티카,벤튼,foam,10000,N,Y,아로마티카,cream,24000.0,N,Y,퓨어케이,oil,13900.0,N,Y,5,1.89,5,3,8,264,0.00154,"1. **제품 2** - 가성비 최고(10,000원)에 압도적 호평(4.9점, 176리뷰)으로 민감성 피부에 안전하고 클렌징 후 당김이 적을 가능성이 높습니다.

2. **제품 3** - 가격대가 맞고(24,000원) 가장 많은 신뢰도(4.9점, 732리뷰)를 갖춘 제품으로, 복합성 피부의 다양한 고민을 동시에 해결할 수 있습니다.

3. **제품 1** - 가성비는 좋지만(13,900원) 평점 1.0과 극소수 리뷰로 신뢰도가 낮아 민감성 피부에는 위험요소가 있습니다."
r2_main_00205,round2,anthropic,claude-haiku-4-5-20251001,리얼베리어,땡큐파머,아로마티카,땡큐파머,foam,15300,N,N,리얼베리어,foam,16900.0,N,Y,아로마티카,oil,26000.0,N,Y,4,1.25,9,4,13,319,0.001762,"1. **제품 2** - 시카 성분으로 민감성 피부 진정에 최적화되었고, 120ml 소용량으로 가성비 좋으며, 5.0점 만점 평가로 당김 없는 클렌징을 기대할 수 있습니다.

2. **제품 1** - 복합성·민감성 피부 타겟의 풍부한 유효 성분(쑥, PDRN, 티트리)과 합리적 가격대 16,900원이 매력적이나, 평점 정보 부족으로 실제 당김감을 확인하기 어렵습니다.

3. **제품 3** - 높은 평점(5.0/274리뷰)과 우수한 성능이 장점이지만, 오일 타입의 강한 세정력이 민감성 피부에 자극을 줄 수 있고 26,000원으로 가"
r2_main_00206,round2,openai,gpt-5.4-mini,은율,메디필,아로마티카,메디필,gel,30000,N,N,아로마티카,gel,30000.0,N,N,은율,foam,11000.0,N,N,0,0.0,5,3,8,272,0.001171,"1. **제품 2** - 센텔라·세라마이드·판테놀·시카가 들어 있어 민감한 복합성 피부에 가장 무난하고, 젤 타입이라 세정 후 당김이 덜할 가능성이 큽니다.  
2. **제품 3** - 평점과 리뷰가 매우 좋고 성능 신뢰도가 높지만, AHA·티트리·비타민C 성분이 있어 자극에 예민한 피부엔 제품 2보다 조금 더 강할 수 있습니다.  
3. **제품 1** - 가성비는 뛰어나지만 BHA 단일 성격의 폼 타입이라 건조함·당김이 생길 수 있어, 민감성·복합성 피부에는 우선순위가 낮습니다."
r2_main_02060,round2,openai,gpt-5.4-mini,토리든,비플레인,라운드랩,토리든,gel,5000,N,N,라운드랩,cream,11700.0,N,N,비플레인,foam,9500.0,N,N,0,0.0,8,3,11,314,0.001277,"1. **제품 1** - 민감성·복합성 피부 타겟에 세라마이드/판테놀/시카가 들어 있어 자극 완화와 세안 후 당김 최소화에 가장 잘 맞고, 가격도 압도적으로 저렴해 가성비가 가장 좋습니다.  
2. **제품 3** - 병풀·쑥·판테놀로 진정은 기대되지만 AHA가 있어 민감한 피부엔 자극 가능성이 있고, 각질/탄력용이라 클렌징 후 편안함 우선인 페르소나와는 조금 덜 맞습니다.  
3. **제품 2** - 세라마이드·시카·히알루론산 등 성분은 괜찮지만 foam 타입이라 비교적 세정력이 강해 당김이 생길 수 있고, 민감성 타겟이 아닌 점"
r2_main_00563,round2,openai,gpt-5.4-mini,메디필,더마겐,아이소이,아이소이,foam,64000,N,N,더마겐,foam,24000.0,N,N,메디필,foam,30000.0,N,N,0,0.0,6,5,11,245,0.001041,"1. **3** - 판테놀 성분으로 민감·복합성 피부에 비교적 순하고, 리뷰와 평점이 매우 높아 세정 후 당김 걱정이 적은 쪽으로 가장 무난합니다.  
2. **2** - 가격과 용량이 가성비 좋고 평점도 괜찮지만, AHA와 지성·여드름 타겟이라 민감성 피부에는 자극 가능성이 있습니다.  
3. **1** - AHA에 더해 주름 타겟이라 기능성은 있지만, 미공개 정보가 많고 가격 대비 민감성·세정 후 당김 측면에서 우선순위가 낮습니다."
r2_main_00384,round2,anthropic,claude-haiku-4-5-20251001,닥터지,메디큐브,아임프롬,닥터지,foam,15000,N,Y,메디큐브,oil,21300.0,N,Y,아임프롬,balm,30000.0,N,Y,4,1.32,6,2,8,303,0.001709,"1. **제품 1** - 15,000원의 합리적 가격에 센텔라·시카 등 민감성 피부 진정 성분이 풍부하고, 폼 타입으로 클렌징 후 당김이 적을 가능성이 높습니다.

2. **제품 2** - 4.6점의 높은 평점(184개 리뷰)으로 실제 사용자 만족도가 검증되었으며, 21,300원으로 가성비 기준 내 범위이고 센텔라·시카 함유로 민감성 케어 가능합니다.

3. **제품 3** - 가격이 30,000원으로 선호 범위 상단이고, 유효성분이 미공개되어 제품 신뢰도 판단이 어려우며, 밤 타입은 클렌징 후 당김 감소 측면에서 상대적으로 불리합"
r2_main_01124,round2,openai,gpt-5.4-mini,에뛰드,비플레인,아크웰,에뛰드,foam,12000,N,Y,비플레인,foam,37800.0,N,Y,아크웰,foam,3000.0,N,N,0,0.0,8,2,10,243,0.001048,"1. **제품 1** - 센텔라·시카·판테놀 조합으로 민감한 피부 진정에 무난하고 가격도 1만원대라 가성비가 가장 좋습니다.  
2. **제품 2** - 세라마이드·히알루론산·판테놀 등 보습 성분이 풍부해 당김을 줄일 가능성이 높지만, 3만원대 후반이라 가성비는 떨어집니다.  
3. **제품 3** - BHA가 들어 있어 여드름/각질 관리에는 도움이 될 수 있지만, 민감·복합성 피부엔 자극 가능성이 있고 보습/진정 정보가 적습니다."
r2_main_00945,round2,anthropic,claude-haiku-4-5-20251001,아로마티카,그레이멜린,비레디,비레디,foam,19500,N,N,아로마티카,gel,30000.0,N,Y,그레이멜린,foam,18000.0,N,N,2,0.68,5,2,7,296,0.001669,"1. **제품 3** - AHA와 시카, 나이아신아마이드의 순한 복합 성분이 민감성 피부의 당김을 최소화하면서도 트러블과 각질을 효과적으로 케어할 수 있습니다.

2. **제품 1** - 높은 평점(4.9)과 풍부한 진정/항산화 성분(녹차, 티트리, 비타민C)으로 환경 자극에 약한 피부를 보호하되, 30,000원대 가격이 선호 범위 상한선입니다.

3. **제품 2** - 가장 저렴한 가격과 큰 용량(300ml)이 장점이지만, 평점 미공개와 단순한 애초 성분(쑥만 함유)으로 인해 복합성 피부의 다양한 니즈 충족에 부족합니다."
r2_main_00741,round2,anthropic,claude-haiku-4-5-20251001,아비브,아누아,라곰,아비브,cream,16000,N,Y,아누아,unknown,21600.0,N,N,라곰,water,8500.0,N,N,1,0.33,6,3,9,300,0.00175,"# 페르소나 맞춤 클렌징 제품 추천

1. **제품 1** - 민감성 피부 타겟 + 판테놀·글루타치온으로 클렌징 후 당김 완화 + 16,000원의 합리적 가격대 + 높은 평점(4.9)으로 신뢰도 우수

2. **제품 2** - 세라마이드·히알루론산으로 보습력 강화 + 레티놀·PDRN 등 고기능 성분으로 장기적 피부개선 가능 + 가성비 고려 시 약간 높지만 성능 투자 가치 있음

3. **제품 3** - 리뷰 수 부족(5건)으로 신뢰도 낮음 + 유효성분이 가장 단순하고 보습 성분 미흡 + 초저가이지만 민감성·복합성 피부 커버에 불충분"
r2_main_01302,round2,anthropic,claude-haiku-4-5-20251001,페이스인페이스,믹순,이아소,믹순,unknown,24000,N,N,이아소,foam,19000.0,N,Y,페이스인페이스,foam,5000.0,N,Y,3,1.08,6,3,9,278,0.001598,"1. **제품 2** - 4.9점 높은 평점과 155개 리뷰로 신뢰도가 높고, AHA·티트리 등 복합성 피부 트러블 진정에 효과적인 성분 구성이 페르소나의 니즈와 정확히 맞음.

2. **제품 3** - 19,000원대 합리적인 가격에 시카 성분으로 민감성 피부 진정과 클렌징 후 당김 완화에 유리하며, 폼 타입으로 마찰 최소화 가능.

3. **제품 1** - 5,000원 저가이지만 단일 성분(콜라겐)으로 복합성 트러블 피부에 대한 다각적 대응 부족하고, 평가 정보 부재로 신뢰성 판단 어려움."
r2_main_01685,round2,openai,gpt-5.4-mini,파티온,바닐라코,아이소이,아이소이,foam,64000,N,N,파티온,foam,22000.0,N,N,바닐라코,balm,24000.0,N,N,0,0.0,7,3,10,283,0.001138,"1. **3** - 민감성·복합성 피부에 비교적 무난한 **판테놀** 성분과 압도적으로 많은 리뷰 수로 안정성과 만족도가 가장 검증된 편이지만, 가격이 높아 가성비는 떨어집니다.  
2. **1** - **판테놀 + 병풀계(쑥) + AHA** 조합으로 트러블·각질 관리에 도움될 수 있고 가격도 합리적이지만, 민감한 피부엔 AHA가 자극이 될 수 있습니다.  
3. **2** - 클렌징밤이라 자극은 적을 수 있지만 성분 정보가 부족하고 리뷰 수가 적어, 민감성·가성비 기준에서 판단 근거가 가장 약합니다."
r2_main_01863,round2,anthropic,claude-haiku-4-5-20251001,토리든,더후,아누아,아누아,balm,19200,N,N,토리든,foam,5000.0,N,Y,더후,balm,56000.0,N,Y,3,1.06,7,2,9,283,0.001598,"# 클렌징 제품 추천 순위

1. **제품 3** - 가성비 대비 풍부한 유효성분(세라마이드, 히알루론산 등)으로 민감성 피부의 클렌징 후 당김을 최소화하면서도 타겟 피부 관리가 동시에 가능합니다.

2. **제품 1** - 저가격대(5,000원)에 녹차·판테놀 등 진정·보습 성분으로 환경 자극에 약한 피부에 부담 없는 클렌징을 제공합니다.

3. **제품 2** - AHA 함유로 각질 관리 효과는 있으나 56,000원의 높은 가격대, 적은 용량(50ml), 그리고 복합성 피부의 당김 우려가 있습니다."
r2_main_00385,round2,openai,gpt-5.4-mini,라곰,맥스클리닉,비플레인,맥스클리닉,foam,12800,N,Y,비플레인,foam,37800.0,N,Y,라곰,oil,22000.0,N,N,0,0.0,9,2,11,258,0.001102,"1. **2** - 세라마이드·시카·판테놀 등 진정/장벽 성분이 많고 가격도 1만원대라 민감성·복합성 피부에 가성비와 자극 완화 면에서 가장 무난합니다.  
2. **3** - 보습·진정 성분 구성은 가장 좋지만 3만원대 후반으로 비싸고 리뷰 정보가 없어 가성비/검증 측면에서 2위입니다.  
3. **1** - 오일 타입에 AHA가 들어 있어 각질 케어엔 좋을 수 있지만 민감한 피부엔 자극 가능성이 있고, 클렌징 후 당김 적은 선호와는 다소 거리가 있습니다."
r2_main_00206,round2,anthropic,claude-haiku-4-5-20251001,은율,메디필,아로마티카,아로마티카,gel,30000,N,Y,메디필,gel,30000.0,N,Y,은율,foam,11000.0,N,N,2,0.65,7,2,9,308,0.001698,"1. **제품 3** - 높은 평점(4.9점)과 실제 리뷰(205개)로 신뢰도가 높으며, 센타ella·티트리 등 민감성 피부 진정 성분과 AHA 함유로 당김 없이 효과적인 클렌징이 가능합니다.

2. **제품 2** - 세라마이드·판테놀·센타ella 등 보습·진정 성분이 풍부해 클렌징 후 당김을 최소화할 수 있으며, 30,000원대 가격에서 성능 대비 높은 가치를 제공합니다.

3. **제품 1** - 가격이 가장 저렴하고 용량이 많지만, 단순 BHA 단일 성분과 평점·리뷰 정보 부재로 민감성 피부에 적합한지 검증되지 않아 위험 요"
