engine_a,engine_b,set_id,input_sku1,input_sku2,input_sku3,duplicate_input_brand_trial,anthropic_top1,anthropic_rank2,anthropic_rank3,openai_top1,openai_rank2,openai_rank3,top1_match,full_rank_match,complete_pair,agreement_signature
anthropic,openai,r2_main_01409,듀이트리,메디필,메디큐브,False,듀이트리,메디큐브,메디필,메디필,듀이트리,메디큐브,False,False,True,듀이트리 > 메디큐브 > 메디필 || 메디필 > 듀이트리 > 메디큐브
anthropic,openai,r2_main_01410,더후,바닐라코,메디필,False,메디필,바닐라코,더후,바닐라코,메디필,더후,False,False,True,메디필 > 바닐라코 > 더후 || 바닐라코 > 메디필 > 더후
anthropic,openai,r2_main_01411,퓨어케이,메디필,스킨1004,False,메디필,퓨어케이,스킨1004,스킨1004,메디필,퓨어케이,False,False,True,메디필 > 퓨어케이 > 스킨1004 || 스킨1004 > 메디필 > 퓨어케이
anthropic,openai,r2_main_01412,스킨1004,은율,에이프릴스킨,False,은율,스킨1004,에이프릴스킨,스킨1004,에이프릴스킨,은율,False,False,True,은율 > 스킨1004 > 에이프릴스킨 || 스킨1004 > 에이프릴스킨 > 은율
anthropic,openai,r2_main_01420,에뛰드,메디필,믹순,False,메디필,믹순,에뛰드,믹순,메디필,에뛰드,False,False,True,메디필 > 믹순 > 에뛰드 || 믹순 > 메디필 > 에뛰드
anthropic,openai,r2_main_01421,비알엠유디,와더스킨,은율,False,비알엠유디,은율,와더스킨,은율,와더스킨,비알엠유디,False,False,True,비알엠유디 > 은율 > 와더스킨 || 은율 > 와더스킨 > 비알엠유디
anthropic,openai,r2_main_01422,비플레인,벤튼,스킨1004,False,스킨1004,벤튼,비플레인,비플레인,스킨1004,벤튼,False,False,True,스킨1004 > 벤튼 > 비플레인 || 비플레인 > 스킨1004 > 벤튼
anthropic,openai,r2_main_01424,메이크프렘,메디힐,미샤,False,메디힐,메이크프렘,미샤,미샤,메이크프렘,메디힐,False,False,True,메디힐 > 메이크프렘 > 미샤 || 미샤 > 메이크프렘 > 메디힐
anthropic,openai,r2_main_01426,벤튼,메디필,파티온,False,파티온,벤튼,메디필,메디필,파티온,벤튼,False,False,True,파티온 > 벤튼 > 메디필 || 메디필 > 파티온 > 벤튼
anthropic,openai,r2_main_01429,스킨1004,메디필,비욘드,False,메디필,스킨1004,,스킨1004,비욘드,메디필,False,False,False,메디필 > 스킨1004 > nan || 스킨1004 > 비욘드 > 메디필
anthropic,openai,r2_main_01432,토리든,에뛰드,더후,False,에뛰드,토리든,더후,토리든,에뛰드,더후,False,False,True,에뛰드 > 토리든 > 더후 || 토리든 > 에뛰드 > 더후
anthropic,openai,r2_main_01435,메디필,빌리프,시드물,False,빌리프,시드물,메디필,시드물,빌리프,메디필,False,False,True,빌리프 > 시드물 > 메디필 || 시드물 > 빌리프 > 메디필
anthropic,openai,r2_main_01444,더후,웰라쥬,메디큐브,False,메디큐브,웰라쥬,더후,웰라쥬,메디큐브,더후,False,False,True,메디큐브 > 웰라쥬 > 더후 || 웰라쥬 > 메디큐브 > 더후
anthropic,openai,r2_main_01445,편강율,일루미엘,아비브,False,일루미엘,편강율,아비브,편강율,아비브,일루미엘,False,False,True,일루미엘 > 편강율 > 아비브 || 편강율 > 아비브 > 일루미엘
anthropic,openai,r2_main_01446,셀리맥스,아임프롬,더마겐,False,셀리맥스,더마겐,아임프롬,아임프롬,셀리맥스,더마겐,False,False,True,셀리맥스 > 더마겐 > 아임프롬 || 아임프롬 > 셀리맥스 > 더마겐
anthropic,openai,r2_main_01447,메디큐브,아누아,라로슈포제,False,아누아,메디큐브,라로슈포제,라로슈포제,아누아,메디큐브,False,False,True,아누아 > 메디큐브 > 라로슈포제 || 라로슈포제 > 아누아 > 메디큐브
anthropic,openai,r2_main_01449,조선미녀,닥터지,에뛰드,False,닥터지,조선미녀,에뛰드,조선미녀,닥터지,에뛰드,False,False,True,닥터지 > 조선미녀 > 에뛰드 || 조선미녀 > 닥터지 > 에뛰드
anthropic,openai,r2_main_01452,비플레인,아임프롬,메디필,False,메디필,비플레인,아임프롬,비플레인,메디필,아임프롬,False,False,True,메디필 > 비플레인 > 아임프롬 || 비플레인 > 메디필 > 아임프롬
anthropic,openai,r2_main_01453,오휘,아크웰,편강율,False,편강율,오휘,아크웰,오휘,편강율,아크웰,False,False,True,편강율 > 오휘 > 아크웰 || 오휘 > 편강율 > 아크웰
anthropic,openai,r2_main_01463,토니모리,이아소,퐁당,False,토니모리,퐁당,이아소,퐁당,토니모리,이아소,False,False,True,토니모리 > 퐁당 > 이아소 || 퐁당 > 토니모리 > 이아소
anthropic,openai,r2_main_01467,아비브,일리윤,라곰,False,아비브,라곰,일리윤,라곰,아비브,일리윤,False,False,True,아비브 > 라곰 > 일리윤 || 라곰 > 아비브 > 일리윤
anthropic,openai,r2_main_01468,은율,성분에디터,메디필,False,메디필,성분에디터,은율,은율,메디필,성분에디터,False,False,True,메디필 > 성분에디터 > 은율 || 은율 > 메디필 > 성분에디터
anthropic,openai,r2_main_01469,듀이트리,닥터지,라곰,False,닥터지,듀이트리,라곰,듀이트리,닥터지,라곰,False,False,True,닥터지 > 듀이트리 > 라곰 || 듀이트리 > 닥터지 > 라곰
anthropic,openai,r2_main_01472,숨37,비알엠유디,아로마티카,False,아로마티카,비알엠유디,숨37,숨37,아로마티카,비알엠유디,False,False,True,아로마티카 > 비알엠유디 > 숨37 || 숨37 > 아로마티카 > 비알엠유디
anthropic,openai,r2_main_01474,에뛰드,라곰,스킨푸드,False,스킨푸드,라곰,에뛰드,라곰,에뛰드,스킨푸드,False,False,True,스킨푸드 > 라곰 > 에뛰드 || 라곰 > 에뛰드 > 스킨푸드
anthropic,openai,r2_main_01475,메디필,숨37,와더스킨,False,메디필,숨37,와더스킨,숨37,메디필,와더스킨,False,False,True,메디필 > 숨37 > 와더스킨 || 숨37 > 메디필 > 와더스킨
anthropic,openai,r2_main_01481,아누아,메이크프렘,피캄,False,피캄,아누아,메이크프렘,아누아,피캄,메이크프렘,False,False,True,피캄 > 아누아 > 메이크프렘 || 아누아 > 피캄 > 메이크프렘
anthropic,openai,r2_main_01484,구달,아누아,미샤,False,구달,아누아,,아누아,미샤,구달,False,False,False,구달 > 아누아 > nan || 아누아 > 미샤 > 구달
anthropic,openai,r2_main_01489,나인위시스,아임프롬,비알엠유디,False,나인위시스,비알엠유디,아임프롬,아임프롬,나인위시스,비알엠유디,False,False,True,나인위시스 > 비알엠유디 > 아임프롬 || 아임프롬 > 나인위시스 > 비알엠유디
anthropic,openai,r2_main_01493,믹순,션리,베네투스,False,믹순,베네투스,션리,베네투스,믹순,션리,False,False,True,믹순 > 베네투스 > 션리 || 베네투스 > 믹순 > 션리
anthropic,openai,r2_main_01494,와더스킨,리쥬란,은율,False,리쥬란,은율,와더스킨,은율,리쥬란,와더스킨,False,False,True,리쥬란 > 은율 > 와더스킨 || 은율 > 리쥬란 > 와더스킨
anthropic,openai,r2_main_01498,벤튼,은율,듀이트리,False,벤튼,듀이트리,은율,듀이트리,벤튼,은율,False,False,True,벤튼 > 듀이트리 > 은율 || 듀이트리 > 벤튼 > 은율
anthropic,openai,r2_main_01500,일리윤,이니스프리,오드로이,False,이니스프리,오드로이,일리윤,일리윤,오드로이,이니스프리,False,False,True,이니스프리 > 오드로이 > 일리윤 || 일리윤 > 오드로이 > 이니스프리
anthropic,openai,r2_main_01501,일리윤,벤튼,숨37,False,벤튼,일리윤,숨37,일리윤,벤튼,숨37,False,False,True,벤튼 > 일리윤 > 숨37 || 일리윤 > 벤튼 > 숨37
anthropic,openai,r2_main_01507,아누아,오드로이,닥터오라클,False,닥터오라클,아누아,오드로이,오드로이,닥터오라클,아누아,False,False,True,닥터오라클 > 아누아 > 오드로이 || 오드로이 > 닥터오라클 > 아누아
anthropic,openai,r2_main_01509,피지오겔,라곰,아임프롬,False,피지오겔,라곰,아임프롬,라곰,피지오겔,아임프롬,False,False,True,피지오겔 > 라곰 > 아임프롬 || 라곰 > 피지오겔 > 아임프롬
anthropic,openai,r2_main_01510,아로마티카,미샤,비알엠유디,False,아로마티카,비알엠유디,미샤,비알엠유디,아로마티카,미샤,False,False,True,아로마티카 > 비알엠유디 > 미샤 || 비알엠유디 > 아로마티카 > 미샤
anthropic,openai,r2_main_01513,달바,라운드랩,에뛰드,False,달바,라운드랩,에뛰드,라운드랩,달바,에뛰드,False,False,True,달바 > 라운드랩 > 에뛰드 || 라운드랩 > 달바 > 에뛰드
anthropic,openai,r2_main_01514,이니스프리,엘리메르,이즈앤트리,False,이니스프리,엘리메르,이즈앤트리,엘리메르,이니스프리,이즈앤트리,False,False,True,이니스프리 > 엘리메르 > 이즈앤트리 || 엘리메르 > 이니스프리 > 이즈앤트리
anthropic,openai,r2_main_01515,실크크리스탈,라곰,메디큐브,False,메디큐브,라곰,실크크리스탈,라곰,메디큐브,실크크리스탈,False,False,True,메디큐브 > 라곰 > 실크크리스탈 || 라곰 > 메디큐브 > 실크크리스탈
anthropic,openai,r2_main_01516,파파레서피,멜릭서,라곰,False,파파레서피,라곰,멜릭서,라곰,멜릭서,파파레서피,False,False,True,파파레서피 > 라곰 > 멜릭서 || 라곰 > 멜릭서 > 파파레서피
anthropic,openai,r2_main_01518,바닐라코,베네투스,베네투스,True,베네투스,베네투스,바닐라코,바닐라코,베네투스,베네투스,False,False,True,베네투스 > 베네투스 > 바닐라코 || 바닐라코 > 베네투스 > 베네투스
anthropic,openai,r2_main_01522,아임프롬,메디큐브,듀이트리,False,메디큐브,듀이트리,아임프롬,듀이트리,메디큐브,아임프롬,False,False,True,메디큐브 > 듀이트리 > 아임프롬 || 듀이트리 > 메디큐브 > 아임프롬
anthropic,openai,r2_main_01523,수이스킨,메디필,스킨푸드,False,메디필,스킨푸드,수이스킨,수이스킨,메디필,스킨푸드,False,False,True,메디필 > 스킨푸드 > 수이스킨 || 수이스킨 > 메디필 > 스킨푸드
anthropic,openai,r2_main_01524,비플레인,비욘드,아로마티카,False,아로마티카,비플레인,비욘드,비플레인,아로마티카,비욘드,False,False,True,아로마티카 > 비플레인 > 비욘드 || 비플레인 > 아로마티카 > 비욘드
anthropic,openai,r2_main_01525,그레이멜린,아페리레,메디큐브,False,그레이멜린,메디큐브,아페리레,메디큐브,그레이멜린,아페리레,False,False,True,그레이멜린 > 메디큐브 > 아페리레 || 메디큐브 > 그레이멜린 > 아페리레
anthropic,openai,r2_main_01529,숨37,토리든,미샤,False,숨37,토리든,미샤,토리든,미샤,숨37,False,False,True,숨37 > 토리든 > 미샤 || 토리든 > 미샤 > 숨37
anthropic,openai,r2_main_01536,스킨푸드,믹순,더마겐,False,더마겐,믹순,스킨푸드,스킨푸드,더마겐,믹순,False,False,True,더마겐 > 믹순 > 스킨푸드 || 스킨푸드 > 더마겐 > 믹순
anthropic,openai,r2_main_01538,그레이멜린,성분에디터,라운드랩,False,성분에디터,그레이멜린,라운드랩,라운드랩,그레이멜린,성분에디터,False,False,True,성분에디터 > 그레이멜린 > 라운드랩 || 라운드랩 > 그레이멜린 > 성분에디터
anthropic,openai,r2_main_01539,스킨푸드,숨37,더후,False,스킨푸드,숨37,더후,숨37,더후,스킨푸드,False,False,True,스킨푸드 > 숨37 > 더후 || 숨37 > 더후 > 스킨푸드
anthropic,openai,r2_main_01548,듀이트리,은율,유이크,False,유이크,듀이트리,은율,듀이트리,유이크,은율,False,False,True,유이크 > 듀이트리 > 은율 || 듀이트리 > 유이크 > 은율
anthropic,openai,r2_main_01552,스킨바리스타,라곰,나인위시스,False,나인위시스,스킨바리스타,라곰,스킨바리스타,라곰,나인위시스,False,False,True,나인위시스 > 스킨바리스타 > 라곰 || 스킨바리스타 > 라곰 > 나인위시스
anthropic,openai,r2_main_01555,페이스인페이스,믹순,메디큐브,False,믹순,메디큐브,페이스인페이스,메디큐브,믹순,페이스인페이스,False,False,True,믹순 > 메디큐브 > 페이스인페이스 || 메디큐브 > 믹순 > 페이스인페이스
anthropic,openai,r2_main_01557,아비브,아임프롬,설화수,False,아비브,아임프롬,설화수,아임프롬,아비브,설화수,False,False,True,아비브 > 아임프롬 > 설화수 || 아임프롬 > 아비브 > 설화수
anthropic,openai,r2_main_01558,에이프릴스킨,메디큐브,아누아,False,메디큐브,에이프릴스킨,아누아,아누아,메디큐브,에이프릴스킨,False,False,True,메디큐브 > 에이프릴스킨 > 아누아 || 아누아 > 메디큐브 > 에이프릴스킨
anthropic,openai,r2_main_01559,라운드랩,숨37,아임프롬,False,라운드랩,아임프롬,숨37,아임프롬,라운드랩,숨37,False,False,True,라운드랩 > 아임프롬 > 숨37 || 아임프롬 > 라운드랩 > 숨37
anthropic,openai,r2_main_01560,믹순,블라이드,에뛰드,False,블라이드,믹순,에뛰드,믹순,블라이드,에뛰드,False,False,True,블라이드 > 믹순 > 에뛰드 || 믹순 > 블라이드 > 에뛰드
anthropic,openai,r2_main_01561,믹순,토리든,스킨1004,False,스킨1004,믹순,토리든,토리든,스킨1004,믹순,False,False,True,스킨1004 > 믹순 > 토리든 || 토리든 > 스킨1004 > 믹순
anthropic,openai,r2_main_01563,숨37,믹순,수이스킨,False,수이스킨,숨37,믹순,숨37,수이스킨,믹순,False,False,True,수이스킨 > 숨37 > 믹순 || 숨37 > 수이스킨 > 믹순
anthropic,openai,r2_main_01565,나인위시스,일리윤,수이스킨,False,수이스킨,일리윤,나인위시스,일리윤,수이스킨,나인위시스,False,False,True,수이스킨 > 일리윤 > 나인위시스 || 일리윤 > 수이스킨 > 나인위시스
anthropic,openai,r2_main_01569,에스트라,메디필,라곰,False,메디필,에스트라,라곰,에스트라,메디필,라곰,False,False,True,메디필 > 에스트라 > 라곰 || 에스트라 > 메디필 > 라곰
anthropic,openai,r2_main_01570,벤튼,웰라쥬,김소형풀,False,벤튼,웰라쥬,김소형풀,웰라쥬,벤튼,김소형풀,False,False,True,벤튼 > 웰라쥬 > 김소형풀 || 웰라쥬 > 벤튼 > 김소형풀
anthropic,openai,r2_main_01574,벤튼,아임프롬,비욘드,False,벤튼,비욘드,아임프롬,비욘드,아임프롬,벤튼,False,False,True,벤튼 > 비욘드 > 아임프롬 || 비욘드 > 아임프롬 > 벤튼
anthropic,openai,r2_main_01577,오휘,은율,아누아,False,아누아,은율,오휘,오휘,아누아,은율,False,False,True,아누아 > 은율 > 오휘 || 오휘 > 아누아 > 은율
anthropic,openai,r2_main_01579,나인위시스,메디큐브,은율,False,메디큐브,나인위시스,은율,나인위시스,메디큐브,은율,False,False,True,메디큐브 > 나인위시스 > 은율 || 나인위시스 > 메디큐브 > 은율
anthropic,openai,r2_main_01582,은율,아누아,비욘드,False,아누아,비욘드,은율,비욘드,아누아,은율,False,False,True,아누아 > 비욘드 > 은율 || 비욘드 > 아누아 > 은율
anthropic,openai,r2_main_01584,헉슬리,스킨1004,믹순,False,스킨1004,헉슬리,믹순,믹순,스킨1004,헉슬리,False,False,True,스킨1004 > 헉슬리 > 믹순 || 믹순 > 스킨1004 > 헉슬리
anthropic,openai,r2_main_01588,유이크,휩드,수이스킨,False,수이스킨,유이크,휩드,유이크,수이스킨,휩드,False,False,True,수이스킨 > 유이크 > 휩드 || 유이크 > 수이스킨 > 휩드
anthropic,openai,r2_main_01589,비플레인,실크크리스탈,듀이트리,False,비플레인,듀이트리,실크크리스탈,듀이트리,비플레인,실크크리스탈,False,False,True,비플레인 > 듀이트리 > 실크크리스탈 || 듀이트리 > 비플레인 > 실크크리스탈
anthropic,openai,r2_main_01590,메디필,나인위시스,라곰,False,나인위시스,메디필,라곰,라곰,메디필,나인위시스,False,False,True,나인위시스 > 메디필 > 라곰 || 라곰 > 메디필 > 나인위시스
anthropic,openai,r2_main_01592,네오팜,웰라쥬,리쥬란,False,웰라쥬,네오팜,리쥬란,네오팜,리쥬란,웰라쥬,False,False,True,웰라쥬 > 네오팜 > 리쥬란 || 네오팜 > 리쥬란 > 웰라쥬
anthropic,openai,r2_main_01595,아누아,파파레서피,스킨푸드,False,아누아,파파레서피,스킨푸드,스킨푸드,아누아,파파레서피,False,False,True,아누아 > 파파레서피 > 스킨푸드 || 스킨푸드 > 아누아 > 파파레서피
anthropic,openai,r2_main_01596,리얼베리어,일리윤,헉슬리,False,리얼베리어,헉슬리,일리윤,일리윤,리얼베리어,헉슬리,False,False,True,리얼베리어 > 헉슬리 > 일리윤 || 일리윤 > 리얼베리어 > 헉슬리
anthropic,openai,r2_main_01599,아비브,코스알엑스,리얼베리어,False,코스알엑스,아비브,리얼베리어,리얼베리어,아비브,코스알엑스,False,False,True,코스알엑스 > 아비브 > 리얼베리어 || 리얼베리어 > 아비브 > 코스알엑스
anthropic,openai,r2_main_01601,토리든,빌리프,셀리맥스,False,셀리맥스,빌리프,토리든,토리든,셀리맥스,빌리프,False,False,True,셀리맥스 > 빌리프 > 토리든 || 토리든 > 셀리맥스 > 빌리프
anthropic,openai,r2_main_01603,더후,리얼베리어,수이스킨,False,수이스킨,리얼베리어,더후,리얼베리어,수이스킨,더후,False,False,True,수이스킨 > 리얼베리어 > 더후 || 리얼베리어 > 수이스킨 > 더후
anthropic,openai,r2_main_01604,메디큐브,파티온,땡큐파머,False,메디큐브,땡큐파머,파티온,파티온,땡큐파머,메디큐브,False,False,True,메디큐브 > 땡큐파머 > 파티온 || 파티온 > 땡큐파머 > 메디큐브
anthropic,openai,r2_main_01610,메디필,메디필,수이스킨,True,수이스킨,메디필,메디필,메디필,수이스킨,메디필,False,False,True,수이스킨 > 메디필 > 메디필 || 메디필 > 수이스킨 > 메디필
anthropic,openai,r2_main_01611,원씽,와더스킨,벤튼,False,벤튼,원씽,와더스킨,원씽,벤튼,와더스킨,False,False,True,벤튼 > 원씽 > 와더스킨 || 원씽 > 벤튼 > 와더스킨
anthropic,openai,r2_main_01613,아누아,바닐라코,바닐라코,True,아누아,바닐라코,바닐라코,바닐라코,바닐라코,아누아,False,False,True,아누아 > 바닐라코 > 바닐라코 || 바닐라코 > 바닐라코 > 아누아
anthropic,openai,r2_main_01616,비알엠유디,비레디,토리든,False,비레디,토리든,비알엠유디,토리든,비레디,비알엠유디,False,False,True,비레디 > 토리든 > 비알엠유디 || 토리든 > 비레디 > 비알엠유디
anthropic,openai,r2_main_01617,듀이트리,지피덤,스킨푸드,False,지피덤,듀이트리,스킨푸드,듀이트리,지피덤,스킨푸드,False,False,True,지피덤 > 듀이트리 > 스킨푸드 || 듀이트리 > 지피덤 > 스킨푸드
anthropic,openai,r2_main_01619,테라비코스,닥터지,그레이멜린,False,그레이멜린,테라비코스,닥터지,테라비코스,그레이멜린,닥터지,False,False,True,그레이멜린 > 테라비코스 > 닥터지 || 테라비코스 > 그레이멜린 > 닥터지
anthropic,openai,r2_main_01621,벤튼,은율,메디필,False,벤튼,은율,메디필,메디필,벤튼,은율,False,False,True,벤튼 > 은율 > 메디필 || 메디필 > 벤튼 > 은율
anthropic,openai,r2_main_01635,편강율,빌리프,리얼베리어,False,빌리프,리얼베리어,편강율,리얼베리어,빌리프,편강율,False,False,True,빌리프 > 리얼베리어 > 편강율 || 리얼베리어 > 빌리프 > 편강율
anthropic,openai,r2_main_01636,토리든,숨37,라곰,False,라곰,토리든,숨37,토리든,라곰,숨37,False,False,True,라곰 > 토리든 > 숨37 || 토리든 > 라곰 > 숨37
anthropic,openai,r2_main_01637,리얼베리어,아누아,헤밀르,False,아누아,리얼베리어,헤밀르,리얼베리어,아누아,헤밀르,False,False,True,아누아 > 리얼베리어 > 헤밀르 || 리얼베리어 > 아누아 > 헤밀르
anthropic,openai,r2_main_01638,휩드,바닐라코,와더스킨,False,와더스킨,휩드,바닐라코,휩드,와더스킨,바닐라코,False,False,True,와더스킨 > 휩드 > 바닐라코 || 휩드 > 와더스킨 > 바닐라코
anthropic,openai,r2_main_01644,제이준,라곰,아임프롬,False,라곰,제이준,아임프롬,아임프롬,제이준,라곰,False,False,True,라곰 > 제이준 > 아임프롬 || 아임프롬 > 제이준 > 라곰
anthropic,openai,r2_main_01649,메디필,아누아,아로마티카,False,아누아,아로마티카,메디필,아로마티카,아누아,메디필,False,False,True,아누아 > 아로마티카 > 메디필 || 아로마티카 > 아누아 > 메디필
anthropic,openai,r2_main_01650,아누아,라운드랩,메디필,False,메디필,아누아,라운드랩,라운드랩,메디필,아누아,False,False,True,메디필 > 아누아 > 라운드랩 || 라운드랩 > 메디필 > 아누아
anthropic,openai,r2_main_01651,아임프롬,와더스킨,오드로이,False,오드로이,아임프롬,와더스킨,아임프롬,오드로이,와더스킨,False,False,True,오드로이 > 아임프롬 > 와더스킨 || 아임프롬 > 오드로이 > 와더스킨
anthropic,openai,r2_main_01652,비플레인,라운드랩,바닐라코,False,라운드랩,비플레인,바닐라코,바닐라코,비플레인,라운드랩,False,False,True,라운드랩 > 비플레인 > 바닐라코 || 바닐라코 > 비플레인 > 라운드랩
anthropic,openai,r2_main_01655,토리든,헤밀르,아임프롬,False,아임프롬,토리든,헤밀르,토리든,헤밀르,아임프롬,False,False,True,아임프롬 > 토리든 > 헤밀르 || 토리든 > 헤밀르 > 아임프롬
anthropic,openai,r2_main_01658,이니스프리,코스알엑스,아임프롬,False,이니스프리,코스알엑스,아임프롬,코스알엑스,이니스프리,아임프롬,False,False,True,이니스프리 > 코스알엑스 > 아임프롬 || 코스알엑스 > 이니스프리 > 아임프롬
anthropic,openai,r2_main_01661,숨37,라곰,제이준,False,제이준,숨37,라곰,숨37,제이준,라곰,False,False,True,제이준 > 숨37 > 라곰 || 숨37 > 제이준 > 라곰
anthropic,openai,r2_main_01664,메디큐브,메디필,코스알엑스,False,메디필,코스알엑스,메디큐브,메디큐브,메디필,코스알엑스,False,False,True,메디필 > 코스알엑스 > 메디큐브 || 메디큐브 > 메디필 > 코스알엑스
anthropic,openai,r2_main_01668,와더스킨,파파레서피,바닐라코,False,파파레서피,바닐라코,와더스킨,바닐라코,파파레서피,와더스킨,False,False,True,파파레서피 > 바닐라코 > 와더스킨 || 바닐라코 > 파파레서피 > 와더스킨
anthropic,openai,r2_main_01669,아비브,웰라쥬,라곰,False,아비브,웰라쥬,라곰,웰라쥬,아비브,라곰,False,False,True,아비브 > 웰라쥬 > 라곰 || 웰라쥬 > 아비브 > 라곰
anthropic,openai,r2_main_01672,벤튼,믹순,숨37,False,믹순,숨37,벤튼,숨37,벤튼,믹순,False,False,True,믹순 > 숨37 > 벤튼 || 숨37 > 벤튼 > 믹순
anthropic,openai,r2_main_01678,헤밀르,지피덤,파티온,False,지피덤,파티온,헤밀르,파티온,지피덤,헤밀르,False,False,True,지피덤 > 파티온 > 헤밀르 || 파티온 > 지피덤 > 헤밀르
anthropic,openai,r2_main_01680,토리든,비플레인,아누아,False,아누아,비플레인,토리든,토리든,비플레인,아누아,False,False,True,아누아 > 비플레인 > 토리든 || 토리든 > 비플레인 > 아누아
anthropic,openai,r2_main_01683,퐁당,수이스킨,일루미엘,False,수이스킨,일루미엘,퐁당,퐁당,수이스킨,일루미엘,False,False,True,수이스킨 > 일루미엘 > 퐁당 || 퐁당 > 수이스킨 > 일루미엘
anthropic,openai,r2_main_01684,퓨어케이,벤튼,아로마티카,False,벤튼,아로마티카,퓨어케이,아로마티카,벤튼,퓨어케이,False,False,True,벤튼 > 아로마티카 > 퓨어케이 || 아로마티카 > 벤튼 > 퓨어케이
anthropic,openai,r2_main_01685,파티온,바닐라코,아이소이,False,파티온,아이소이,바닐라코,아이소이,파티온,바닐라코,False,False,True,파티온 > 아이소이 > 바닐라코 || 아이소이 > 파티온 > 바닐라코
anthropic,openai,r2_main_01691,리얼베리어,닥터벨머,블랑네이처,False,블랑네이처,닥터벨머,리얼베리어,닥터벨머,리얼베리어,블랑네이처,False,False,True,블랑네이처 > 닥터벨머 > 리얼베리어 || 닥터벨머 > 리얼베리어 > 블랑네이처
anthropic,openai,r2_main_01693,듀이트리,일리윤,믹순,False,믹순,듀이트리,일리윤,듀이트리,믹순,일리윤,False,False,True,믹순 > 듀이트리 > 일리윤 || 듀이트리 > 믹순 > 일리윤
anthropic,openai,r2_main_01698,메디큐브,메디필,나인위시스,False,나인위시스,메디큐브,메디필,메디큐브,나인위시스,메디필,False,False,True,나인위시스 > 메디큐브 > 메디필 || 메디큐브 > 나인위시스 > 메디필
anthropic,openai,r2_main_01699,리얼베리어,숨37,듀이트리,False,숨37,리얼베리어,듀이트리,리얼베리어,듀이트리,숨37,False,False,True,숨37 > 리얼베리어 > 듀이트리 || 리얼베리어 > 듀이트리 > 숨37
anthropic,openai,r2_main_01701,센텔리안24,메디필,일소,False,센텔리안24,메디필,일소,메디필,일소,센텔리안24,False,False,True,센텔리안24 > 메디필 > 일소 || 메디필 > 일소 > 센텔리안24
anthropic,openai,r2_main_01703,퓨어케이,일리윤,아누아,False,아누아,일리윤,퓨어케이,일리윤,퓨어케이,아누아,False,False,True,아누아 > 일리윤 > 퓨어케이 || 일리윤 > 퓨어케이 > 아누아
anthropic,openai,r2_main_01709,헤밀르,스트라이덱스,잇츠스킨,False,스트라이덱스,잇츠스킨,헤밀르,잇츠스킨,스트라이덱스,헤밀르,False,False,True,스트라이덱스 > 잇츠스킨 > 헤밀르 || 잇츠스킨 > 스트라이덱스 > 헤밀르
anthropic,openai,r2_main_01713,원씽,바닐라코,비알엠유디,False,원씽,바닐라코,비알엠유디,바닐라코,원씽,비알엠유디,False,False,True,원씽 > 바닐라코 > 비알엠유디 || 바닐라코 > 원씽 > 비알엠유디
anthropic,openai,r2_main_01714,듀이트리,아누아,아비브,False,아비브,아누아,듀이트리,듀이트리,아비브,아누아,False,False,True,아비브 > 아누아 > 듀이트리 || 듀이트리 > 아비브 > 아누아
anthropic,openai,r2_main_01715,제이엠솔루션,퓨어케이,이디케이,False,이디케이,제이엠솔루션,퓨어케이,퓨어케이,이디케이,제이엠솔루션,False,False,True,이디케이 > 제이엠솔루션 > 퓨어케이 || 퓨어케이 > 이디케이 > 제이엠솔루션
anthropic,openai,r2_main_01717,메디필,아임프롬,메디큐브,False,메디큐브,메디필,아임프롬,메디필,메디큐브,아임프롬,False,False,True,메디큐브 > 메디필 > 아임프롬 || 메디필 > 메디큐브 > 아임프롬
anthropic,openai,r2_main_01719,바이오던스,아누아,메디필,False,메디필,바이오던스,아누아,바이오던스,메디필,아누아,False,False,True,메디필 > 바이오던스 > 아누아 || 바이오던스 > 메디필 > 아누아
anthropic,openai,r2_main_01723,블라이드,달바,메디큐브,False,메디큐브,달바,블라이드,달바,블라이드,메디큐브,False,False,True,메디큐브 > 달바 > 블라이드 || 달바 > 블라이드 > 메디큐브
anthropic,openai,r2_main_01724,아로마티카,바닐라코,비플레인,False,아로마티카,비플레인,바닐라코,바닐라코,비플레인,아로마티카,False,False,True,아로마티카 > 비플레인 > 바닐라코 || 바닐라코 > 비플레인 > 아로마티카
anthropic,openai,r2_main_01726,네오팜,듀이트리,아비브,False,네오팜,아비브,듀이트리,아비브,네오팜,듀이트리,False,False,True,네오팜 > 아비브 > 듀이트리 || 아비브 > 네오팜 > 듀이트리
anthropic,openai,r2_main_01727,메디팜,메디큐브,휩드,False,메디큐브,휩드,메디팜,메디팜,휩드,메디큐브,False,False,True,메디큐브 > 휩드 > 메디팜 || 메디팜 > 휩드 > 메디큐브
anthropic,openai,r2_main_01731,닥터벨머,메디큐브,식물나라,False,메디큐브,닥터벨머,식물나라,닥터벨머,메디큐브,식물나라,False,False,True,메디큐브 > 닥터벨머 > 식물나라 || 닥터벨머 > 메디큐브 > 식물나라
anthropic,openai,r2_main_01735,닥터벨머,듀이트리,비알엠유디,False,듀이트리,비알엠유디,닥터벨머,비알엠유디,듀이트리,닥터벨머,False,False,True,듀이트리 > 비알엠유디 > 닥터벨머 || 비알엠유디 > 듀이트리 > 닥터벨머
